ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Join_Year,Join_Month,Join_Day,Age
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598.0,16.0,141.0,32.0,41.0,49.0,3,3,3,6,8,0,0,0,0,0,0,3,11,0,2012,10,18,50
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2.0,1.0,18.0,20.0,11.0,16.0,1,2,0,3,6,0,0,0,0,0,0,3,11,1,2012,10,28,51
3120,1981,Graduation,Married,38547.0,1,0,2013-08-28,49,6.0,1.0,10.0,0.0,1.0,4.0,1,1,0,2,8,0,0,0,0,0,1,3,11,0,2013,8,28,45
5885,1973,2N Cycle,Married,35688.0,2,1,2012-08-22,94,73.0,3.0,90.0,12.0,1.0,32.0,7,4,1,4,8,0,0,0,0,0,0,3,11,0,2012,8,22,53
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42.0,16.0,29.0,12.0,20.0,8.0,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2014,6,21,60
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295.0,21.0,78.0,39.0,13.0,13.0,1,4,4,7,3,0,0,0,0,0,0,3,11,0,2014,4,24,73
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346.0,17.0,48.0,23.0,13.0,13.0,4,8,1,6,6,0,1,0,0,0,0,3,11,0,2014,3,7,57
7798,1972,2N Cycle,Married,46344.0,0,1,2012-12-14,28,233.0,20.0,57.0,8.0,20.0,91.0,4,7,1,5,7,0,0,0,0,0,0,3,11,0,2012,12,14,54
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5.0,7.0,24.0,19.0,14.0,20.0,4,3,0,4,6,0,0,0,0,0,0,3,11,0,2014,5,12,38
7055,1952,Phd,Married,61010.0,0,1,2012-10-09,57,888.0,0.0,57.0,0.0,0.0,76.0,2,8,5,11,5,0,0,0,0,0,0,3,11,0,2012,10,9,74
10240,1949,Graduation,Married,69372.0,0,0,2013-02-19,10,997.0,26.0,269.0,34.0,13.0,42.0,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2013,2,19,77
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212.0,6.0,69.0,4.0,12.0,3.0,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013,7,8,68
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8.0,1.0,7.0,2.0,0.0,0.0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,9,12,48
9970,1977,Graduation,Married,55375.0,0,1,2013-10-17,3,42.0,11.0,57.0,10.0,28.0,14.0,1,1,1,6,2,0,0,0,0,0,0,3,11,0,2013,10,17,49
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536.0,11.0,387.0,120.5,81.0,57.0,1,3,4,10,1,0,0,0,0,0,0,3,11,0,2013,8,20,71
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5.0,0.0,3.0,0.0,0.0,5.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,7,1,68
9260,1945,Phd,Married,70356.0,0,0,2012-11-05,20,1224.0,16.0,249.0,43.0,16.0,33.0,2,10,6,9,6,0,0,0,0,0,0,3,11,0,2012,11,5,81
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53.0,3.0,49.0,7.0,4.0,5.0,4,3,0,4,8,0,0,0,0,0,0,3,11,0,2014,1,5,42
10095,1975,Phd,Divorced,74165.0,0,0,2013-05-01,9,1001.0,12.0,240.0,16.0,12.0,12.0,1,5,4,10,2,0,0,0,0,0,0,3,11,0,2013,5,1,51
8475,1973,Phd,Married,117418.0,0,1,2014-03-01,98,20.0,2.0,556.0,1.0,2.0,1.0,15,0,22,0,0,0,0,0,0,0,0,3,11,0,2014,3,1,53
4370,1966,Graduation,Married,43482.0,2,1,2013-11-13,83,18.0,1.0,32.0,6.0,3.0,28.0,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,11,13,60
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125.0,16.0,98.0,120.5,21.0,27.0,1,6,7,4,3,1,0,0,0,0,0,3,11,0,2013,11,18,73
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212.0,5.0,33.0,7.0,0.0,2.0,1,3,2,6,4,0,1,0,0,0,0,3,11,0,2013,8,28,67
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277.0,81.0,305.0,120.5,76.0,124.0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013,11,2,38
3152,1957,Graduation,Married,26091.0,1,1,2014-02-25,84,15.0,10.0,19.0,8.0,17.0,20.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,2,25,69
5610,1965,Graduation,Married,33456.0,1,1,2014-04-21,58,7.0,3.0,10.0,8.0,1.0,7.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,21,61
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12.0,4.0,6.0,11.0,8.0,16.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,13,44
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85.0,7.0,24.0,2.0,3.0,27.0,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014,4,21,56
1880,1959,Phd,Married,53537.0,1,1,2014-01-30,17,81.0,0.0,6.0,0.0,0.0,6.0,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,1,30,67
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59.0,0.0,12.0,0.0,0.0,48.0,1,2,2,2,4,1,0,0,0,0,0,3,11,0,2014,4,4,59
8717,1975,Phd,Married,80427.0,0,1,2012-09-12,56,1149.0,71.0,449.0,69.0,71.0,26.0,1,11,8,8,5,0,0,0,0,0,0,3,11,0,2012,9,12,51
10314,1948,Phd,Married,83837.0,0,0,2012-12-16,79,847.0,66.0,119.0,86.0,81.0,111.0,1,9,10,5,4,0,1,0,1,0,0,3,11,1,2012,12,16,78
10854,1970,Phd,Married,38853.0,1,1,2014-05-23,90,29.0,0.0,14.0,0.0,0.0,2.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,5,23,56
10492,1959,Graduation,Married,38285.0,2,1,2014-06-24,96,2.0,0.0,5.0,2.0,0.0,1.0,1,0,0,3,2,0,0,0,0,0,0,3,11,0,2014,6,24,67
6935,1951,2N Cycle,Married,78497.0,0,0,2013-12-01,44,207.0,26.0,447.0,75.0,0.0,126.5,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013,12,1,75
7698,1976,Phd,Married,51650.0,0,1,2014-05-11,81,152.0,3.0,22.0,2.0,5.0,7.0,1,4,1,4,5,0,0,0,0,0,0,3,11,0,2014,5,11,50
3559,1988,2N Cycle,Married,16248.0,1,0,2014-05-10,77,12.0,11.0,10.0,3.0,12.0,9.0,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2014,5,10,38
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620.0,26.0,195.0,34.0,17.0,126.5,1,6,4,13,2,0,0,0,0,0,0,3,11,0,2013,9,28,80
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47.0,1.0,6.0,0.0,0.0,12.0,1,1,1,3,6,0,0,0,0,0,0,3,11,0,2014,1,22,42
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1.0,9.0,7.0,2.0,14.0,10.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,6,15,65
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10.0,1.0,18.0,10.0,4.0,7.0,1,1,1,2,9,0,0,0,0,0,0,3,11,0,2012,12,5,43
5823,1970,Phd,Single,32303.0,0,1,2014-03-08,63,35.0,0.0,2.0,0.0,0.0,2.0,2,1,0,4,5,0,0,0,0,0,0,3,11,0,2014,3,8,56
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356.0,0.0,107.0,19.0,9.0,117.0,2,7,1,8,5,0,0,0,0,0,0,3,11,0,2013,8,2,60
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783.0,30.0,537.0,120.5,76.0,15.0,1,4,10,9,2,0,0,0,0,0,0,3,11,0,2013,3,19,50
6431,1964,Phd,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,2,23,62
9733,1978,Basic,Married,24882.0,1,0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012,9,9,48
5602,1989,Phd,Married,66973.0,0,0,2013-05-17,98,466.0,22.0,432.0,120.5,81.0,102.0,1,8,7,12,3,0,0,0,0,0,0,3,11,0,2013,5,17,37
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23.0,3.0,21.0,3.0,19.0,22.0,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,5,30,38
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235.0,6.0,45.0,8.0,9.0,12.0,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2013,2,18,53
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2013,12,29,49
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656.0,16.0,106.0,32.0,16.0,8.0,1,7,3,12,3,0,0,0,0,0,0,3,11,0,2014,5,13,46
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519.0,17.0,556.0,27.0,81.0,51.0,1,4,6,6,2,0,0,1,0,0,0,3,11,0,2013,9,19,72
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344.0,81.0,482.0,50.0,33.0,126.5,1,5,6,5,2,0,0,0,0,0,0,3,11,0,2013,1,17,72
3182,1973,Phd,Single,46854.0,1,1,2014-03-31,81,96.0,1.0,79.0,7.0,1.0,79.0,6,5,1,3,8,1,0,0,0,0,0,3,11,1,2014,3,31,53
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448.0,4.0,34.0,6.0,4.0,39.0,3,8,1,7,5,0,1,0,0,0,0,3,11,0,2014,6,29,74
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265.0,81.0,553.0,120.5,23.0,92.0,1,4,4,9,1,0,0,0,0,0,0,3,11,0,2013,12,9,58
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587.0,43.0,337.0,42.0,81.0,54.0,3,11,6,9,6,0,0,0,0,0,0,3,11,0,2013,10,14,48
2798,1977,Phd,Married,102160.0,0,0,2012-11-02,54,763.0,29.0,138.0,76.0,81.0,58.0,0,7,9,10,4,0,1,1,1,0,0,3,11,1,2012,11,2,49
1030,1965,Phd,Single,40637.0,1,1,2013-07-17,72,22.0,0.0,13.0,0.0,0.0,3.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,17,61
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6.0,4.0,1.0,7.0,2.0,15.0,1,0,1,2,6,1,0,0,0,0,0,3,11,1,2012,11,10,42
5176,1988,Graduation,Married,29604.0,1,0,2013-12-08,88,7.0,6.0,13.0,7.0,6.0,14.0,1,1,0,3,9,1,0,0,0,0,0,3,11,0,2013,12,8,38
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81.0,18.0,113.0,47.0,13.0,21.0,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2013,5,13,63
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54.0,0.0,7.0,0.0,0.0,4.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,6,8,60
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170.0,48.0,320.0,42.0,32.0,126.5,5,11,4,9,8,1,0,0,0,0,0,3,11,1,2012,9,10,72
2677,1956,Graduation,Married,46097.0,0,1,2013-03-31,11,72.0,24.0,68.0,65.0,4.0,8.0,5,3,1,6,4,0,0,0,0,0,0,3,11,0,2013,3,31,70
6521,1954,Graduation,Married,77972.0,0,0,2014-03-18,18,613.0,22.0,319.0,33.0,81.0,12.0,1,4,6,9,1,0,0,0,0,0,0,3,11,0,2014,3,18,72
6927,1968,Phd,Married,44377.0,1,1,2012-10-05,70,224.0,0.0,30.0,0.0,0.0,10.0,8,5,1,5,8,0,0,0,0,0,0,3,11,0,2012,10,5,58
2877,1974,Master,Married,46014.0,1,1,2013-01-21,21,410.0,0.0,59.0,19.0,9.0,44.0,10,7,1,8,7,0,0,0,0,0,0,3,11,0,2013,1,21,52
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239.0,10.0,554.0,120.5,81.0,54.0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,2013,5,4,41
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171.0,7.0,171.0,25.0,19.0,89.0,6,8,1,5,8,0,0,0,0,0,0,3,11,0,2014,4,1,49
7264,1978,2N Cycle,Single,52195.0,2,1,2014-05-12,2,12.0,0.0,4.0,0.0,0.0,1.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014,5,12,48
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076.0,16.0,417.0,42.0,48.0,16.0,1,8,10,6,3,0,1,1,0,0,0,3,11,0,2013,11,15,78
1377,1954,Master,Widow,44551.0,0,1,2013-08-31,24,182.0,4.0,33.0,0.0,0.0,66.0,2,4,1,5,7,0,0,0,0,0,0,3,11,0,2013,8,31,72
454,1980,Graduation,Married,69508.0,1,0,2012-11-14,48,824.0,32.0,162.0,42.0,32.0,43.0,2,11,4,11,6,0,0,0,0,0,0,3,11,0,2012,11,14,46
1755,1988,2N Cycle,Married,45204.0,1,0,2014-04-11,93,30.0,11.0,25.0,29.0,1.0,18.0,1,1,1,4,3,0,0,0,0,0,0,3,11,0,2014,4,11,38
2075,1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377.0,10.0,540.0,80.0,30.0,10.0,1,3,5,7,1,0,0,0,0,0,0,3,11,0,2013,11,14,57
4785,1970,Phd,Married,77622.0,0,2,2014-04-14,3,520.0,7.0,154.0,19.0,0.0,14.0,2,6,3,11,3,0,0,0,0,0,0,3,11,0,2014,4,14,56
9076,1980,Phd,Married,30732.0,1,0,2013-01-05,44,155.0,1.0,25.0,0.0,1.0,3.0,4,4,1,4,8,0,0,0,0,0,0,3,11,0,2013,1,5,46
7079,1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897.0,23.0,207.0,15.0,11.0,92.0,5,9,6,12,6,0,0,0,0,0,0,3,11,0,2012,9,8,64
4653,1978,Graduation,Married,42011.0,1,0,2013-03-26,46,131.0,0.0,16.0,2.0,1.0,39.0,4,3,1,4,8,0,0,0,0,0,0,3,11,0,2013,3,26,48
7375,1976,Graduation,Married,51369.0,0,1,2012-10-25,84,297.0,7.0,79.0,0.0,11.0,126.5,2,8,2,4,8,0,0,0,0,0,0,3,11,0,2012,10,25,50
709,1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787.0,20.0,204.0,0.0,0.0,92.0,3,2,2,11,8,0,0,0,0,0,0,3,11,0,2012,12,9,74
460,1972,Phd,Married,79930.0,0,0,2012-08-08,72,792.0,81.0,556.0,67.0,51.0,17.0,1,3,5,8,2,0,0,0,0,0,0,3,11,0,2012,8,8,54
3726,1986,Phd,Married,34320.0,1,0,2014-02-16,66,4.0,1.0,9.0,3.0,0.0,0.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014,2,16,40
6798,1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231.0,7.0,137.0,4.0,15.0,39.0,9,5,1,8,7,0,0,0,0,0,0,3,11,1,2013,3,20,60
5341,1962,2N Cycle,Divorced,81975.0,0,1,2013-01-05,2,983.0,76.0,184.0,120.5,81.0,27.0,1,6,3,4,7,0,0,1,0,0,0,3,11,0,2013,1,5,64
1606,1971,Graduation,Married,38590.0,1,0,2013-05-15,65,3.0,1.0,8.0,4.0,3.0,3.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,5,15,55
9617,1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0.0,4.0,5.0,6.0,0.0,4.0,1,1,0,3,3,0,0,0,0,0,0,3,11,0,2014,4,16,75
3233,1965,Phd,Married,62745.0,0,1,2013-03-23,89,562.0,21.0,464.0,28.0,10.0,32.0,3,7,8,11,5,0,0,0,0,0,0,3,11,0,2013,3,23,61
89,1975,2N Cycle,Married,22212.0,1,0,2013-12-09,49,5.0,9.0,20.0,6.0,8.0,21.0,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,12,9,51
2936,1982,Master,Married,23661.0,1,0,2013-12-04,46,18.0,0.0,4.0,0.0,0.0,1.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,12,4,44
9449,1958,Phd,Single,79761.0,0,1,2013-10-04,32,415.0,5.0,124.0,15.0,35.0,11.0,1,5,2,11,3,0,0,0,0,0,0,3,11,0,2013,10,4,68
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5.0,3.0,10.0,12.0,7.0,20.0,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,12,26,53
313,1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901.0,61.0,556.0,120.5,81.0,20.0,1,6,5,10,3,0,1,0,0,0,0,3,11,0,2013,10,28,58
9940,1958,Graduation,Married,64961.0,0,1,2012-12-23,97,382.0,81.0,276.0,75.0,81.0,38.0,2,6,4,4,3,0,0,0,0,0,0,3,11,0,2012,12,23,68
10735,1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14.0,1.0,7.0,2.0,1.0,1.0,1,2,0,2,9,0,0,0,0,0,0,3,11,0,2013,7,31,55
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559.0,81.0,503.0,120.5,13.0,126.5,1,3,9,9,2,0,0,0,1,0,0,3,11,1,2013,11,28,36
6439,1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789.0,0.0,133.0,0.0,28.0,126.5,7,11,5,8,7,0,0,0,0,0,0,3,11,0,2012,8,17,68
7411,1964,Phd,Married,31686.0,1,1,2014-06-05,31,11.0,0.0,5.0,0.0,0.0,1.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,6,5,62
2176,1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218.0,16.0,272.0,104.0,0.0,80.0,2,5,3,6,6,0,1,1,1,0,0,3,11,1,2013,5,20,54
9265,1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925.0,64.0,179.0,120.5,12.0,77.0,2,9,4,6,5,0,0,0,0,0,0,3,11,0,2013,1,9,73
8867,1988,Phd,Married,67546.0,0,0,2012-08-31,90,864.0,81.0,556.0,120.5,38.0,126.5,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2012,8,31,38
8932,1969,Master,Married,65176.0,0,1,2012-10-29,57,960.0,28.0,183.0,120.5,70.0,70.0,4,9,6,6,6,0,0,0,0,0,0,3,11,0,2012,10,29,57
10236,1975,Master,Single,31160.0,1,0,2013-09-16,59,16.0,3.0,25.0,6.0,1.0,13.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,9,16,51
6340,1985,Graduation,Single,29938.0,1,0,2013-10-27,52,3.0,3.0,7.0,0.0,2.0,11.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,10,27,41
10089,1974,Graduation,Divorced,102692.0,0,0,2013-04-05,5,168.0,81.0,444.0,32.0,81.0,126.5,1,6,9,13,2,0,1,1,1,1,0,3,11,1,2013,4,5,52
2227,1958,2N Cycle,Married,26490.0,0,0,2012-09-22,92,45.0,47.0,52.0,21.0,20.0,25.0,2,3,1,5,6,0,0,0,0,0,0,3,11,0,2012,9,22,68
10992,1967,Graduation,Married,75702.0,1,1,2012-08-29,77,650.0,28.0,353.0,45.0,42.0,30.0,5,4,6,11,8,0,0,0,0,0,0,3,11,0,2012,8,29,59
5304,1974,Phd,Single,30899.0,1,0,2012-10-13,35,24.0,0.0,8.0,0.0,0.0,1.0,2,1,0,3,6,0,0,0,0,0,0,3,11,0,2012,10,13,52
309,1961,Phd,Married,63342.0,0,1,2012-10-16,48,918.0,21.0,118.0,13.0,10.0,21.0,3,8,3,5,6,0,1,0,0,0,0,3,11,0,2012,10,16,65
3406,1964,Graduation,Single,45989.0,0,1,2012-10-22,97,138.0,33.0,87.0,28.0,24.0,12.0,4,3,2,7,3,0,0,0,0,0,0,3,11,0,2012,10,22,62
2661,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12.0,4.0,2.0,10.0,6.0,10.0,4,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,6,4,62
3153,1957,Phd,Single,40737.0,2,1,2013-12-08,24,11.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,12,8,69
10264,1979,Graduation,Divorced,15287.0,1,0,2012-10-10,60,1.0,2.0,8.0,4.0,3.0,13.0,2,1,1,2,7,1,0,0,0,0,0,3,11,1,2012,10,10,47
1184,1968,Phd,Divorced,69674.0,0,2,2013-05-22,46,554.0,41.0,215.0,11.0,0.0,24.0,3,10,2,10,5,0,0,0,0,0,0,3,11,0,2013,5,22,58
4200,1970,Master,Married,44159.0,1,0,2014-06-17,85,167.0,2.0,62.0,24.0,13.0,7.0,4,4,1,6,5,0,0,0,0,0,0,3,11,0,2014,6,17,56
9396,1978,Phd,Married,37717.0,1,0,2012-11-23,31,9.0,0.0,6.0,4.0,1.0,5.0,1,1,0,2,9,0,0,0,0,0,0,3,11,0,2012,11,23,48
2387,1952,Master,Married,43776.0,1,1,2013-02-03,9,177.0,2.0,71.0,3.0,2.0,20.0,6,5,2,4,8,0,0,0,0,0,0,3,11,1,2013,2,3,74
6690,1966,Master,Married,38179.0,1,1,2013-03-14,30,38.0,4.0,22.0,4.0,2.0,20.0,4,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,3,14,60
1225,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,483.0,81.0,398.0,120.5,81.0,126.5,1,3,7,8,1,1,0,0,0,0,0,3,11,0,2014,6,26,63
9703,1970,Phd,Married,38097.0,1,1,2012-10-15,70,77.0,2.0,35.0,0.0,1.0,69.0,4,3,2,2,7,1,0,0,0,0,0,3,11,1,2012,10,15,56
291,1970,Graduation,Married,72940.0,0,0,2013-06-19,13,182.0,74.0,298.0,120.5,81.0,116.0,1,3,3,6,1,0,0,0,0,0,0,3,11,0,2013,6,19,56
4557,1970,Graduation,Married,22070.0,1,0,2013-10-04,11,10.0,7.0,19.0,8.0,2.0,21.0,2,2,2,2,6,0,0,0,0,0,0,3,11,0,2013,10,4,56
2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778.0,44.0,499.0,95.0,73.0,126.5,2,3,4,5,7,0,0,0,0,0,0,3,11,1,2012,9,22,73
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16.0,7.0,23.0,0.0,8.0,6.0,3,3,0,4,5,0,0,0,0,0,1,3,11,0,2014,3,20,43
3066,1975,Phd,Married,61905.0,0,1,2014-02-04,2,167.0,0.0,43.0,6.0,2.0,13.0,2,4,2,4,5,0,0,0,0,0,0,3,11,0,2014,2,4,51
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,55,13.0,2.0,14.0,8.0,7.0,4.0,4,2,0,4,6,0,0,0,0,0,0,3,11,0,2014,4,6,66
10967,1963,Graduation,Divorced,33378.0,1,1,2013-02-06,38,33.0,6.0,40.0,3.0,7.0,10.0,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,2,6,63
2304,1963,Phd,Married,66313.0,0,1,2013-09-16,86,625.0,7.0,99.0,10.0,22.0,7.0,2,6,3,12,4,0,0,0,0,0,0,3,11,0,2013,9,16,63
3445,1956,Graduation,Single,60714.0,0,0,2013-01-17,56,216.0,81.0,224.0,101.0,81.0,126.5,2,7,4,10,5,0,0,0,0,0,0,3,11,1,2013,1,17,70
7828,1981,Master,Married,77882.0,0,0,2014-04-30,29,68.0,81.0,396.0,120.5,22.0,15.0,1,3,3,5,1,0,0,0,0,0,0,3,11,0,2014,4,30,45
3762,1986,Phd,Single,69867.0,0,0,2013-04-02,30,196.0,0.0,512.0,33.0,81.0,54.0,1,3,5,8,1,0,0,0,1,0,0,3,11,1,2013,4,2,40
4391,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635.0,15.0,100.0,20.0,7.0,126.5,1,9,3,9,6,0,0,0,0,0,0,3,11,0,2013,4,21,58
4669,1981,Basic,Married,24480.0,1,0,2013-02-11,46,4.0,19.0,9.0,28.0,25.0,17.0,3,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,2,11,45
10144,1976,Graduation,Married,51369.0,0,1,2012-10-25,84,297.0,7.0,79.0,0.0,11.0,126.5,2,8,2,4,8,0,0,0,0,0,0,3,11,0,2012,10,25,50
8652,1946,Graduation,Married,37760.0,0,0,2012-08-31,20,84.0,5.0,38.0,120.5,12.0,28.0,2,4,1,6,7,0,0,0,0,0,0,3,11,0,2012,8,31,80
1672,1974,Phd,Married,65640.0,0,1,2014-03-01,74,204.0,7.0,149.0,20.0,15.0,66.0,1,5,1,8,2,0,0,0,0,0,0,3,11,0,2014,3,1,52
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,26.0,0.0,8.0,0.0,0.0,3.0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2014,4,17,51
9974,1974,Graduation,Married,30631.0,1,0,2013-07-12,75,15.0,6.0,20.0,4.0,5.0,20.0,1,3,1,2,7,0,0,0,0,0,0,3,11,0,2013,7,12,52
10983,1952,Graduation,Married,75278.0,0,0,2013-01-29,17,304.0,81.0,230.0,120.5,74.0,74.0,1,6,3,13,3,0,0,0,0,0,0,3,11,0,2013,1,29,74
8148,1956,Master,Married,50898.0,1,1,2013-01-08,88,285.0,28.0,242.0,55.0,81.0,126.5,13,6,2,12,5,0,0,0,0,0,0,3,11,0,2013,1,8,70
10102,1966,Graduation,Widow,79946.0,0,0,2014-05-12,19,395.0,81.0,556.0,120.5,81.0,28.0,1,5,11,5,3,0,0,0,0,0,0,3,11,0,2014,5,12,60
4697,1949,Master,Divorced,35416.0,0,0,2013-06-13,62,248.0,3.0,81.0,4.0,3.0,51.0,3,7,1,5,8,0,0,0,0,0,0,3,11,0,2013,6,13,77
9262,1984,2N Cycle,Married,32414.0,0,0,2013-07-04,11,20.0,6.0,5.0,0.0,9.0,12.0,1,1,0,3,7,1,0,0,0,0,0,3,11,0,2013,7,4,42
7254,1969,Graduation,Married,38361.0,1,0,2013-12-27,74,39.0,0.0,56.0,20.0,8.0,14.0,3,3,1,3,7,0,0,0,0,0,0,3,11,0,2013,12,27,57
4543,1980,Graduation,Married,82497.0,0,0,2012-10-31,32,777.0,81.0,556.0,120.5,21.0,126.5,1,2,7,9,4,0,0,1,0,0,0,3,11,0,2012,10,31,46
4927,1971,Graduation,Married,16626.0,2,0,2014-01-15,76,8.0,3.0,22.0,21.0,1.0,13.0,3,3,0,3,9,0,0,0,0,0,0,3,11,0,2014,1,15,55
10451,1965,Graduation,Married,29672.0,1,1,2013-03-12,6,9.0,1.0,3.0,0.0,4.0,8.0,1,0,0,3,6,0,0,0,0,0,0,3,11,0,2013,3,12,61
